"標題","連結","日期",
"上週外資在集中市場買超154.96億元，買超長榮航9.29萬張最多，另賣超聯電6.03萬張最多","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017ef622526c0557","111年02月14日",
"2022年1月集中市場相關數據","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017ee83e3c5c0553","111年02月11日",
"本週發行量加權股價指數漲幅約為3.60%，上市股票總市值達56.77兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017ee7fd8bf7054e","111年02月11日",
"「萬潤科技股份有限公司」國內第四次無擔保轉換公司債(證券代號:61874)採競價拍賣方式辦理承銷，於今(2/11)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017ee770ec9b051e","111年02月11日",
"調整臺灣創新板之營收計算規定及合格投資人適格標準","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017ee2fd2b4b0519","111年02月10日",
"2022年第1季MSCI指數臺股權重調整結果","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017ee25722c70515","111年02月10日",
"強化證券商資安防護機制，確保證券交易安全","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017edd3f3e310510","111年02月09日",
"台灣土地開發股份有限公司（公司代號：2841）再次發生存款不足之退票情事。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017ed8cc59c5050b","111年02月08日",
"台灣土地開發股份有限公司（台開，公司代號：2841）自111年2月8日起併案列為變更交易方法並採行分盤集合競價交易方式。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017ed390a71a0505","111年02月07日",
"春節假期國際政經與股市表現穩定，證期周邊單位審慎以對","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017ece80422e04fd","111年02月06日",
"臺灣證券交易所對淳安電子股份有限公司違反重大訊息規定，處以新台幣3萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e9e85026704f9","111年01月28日",
"111年1月份權證發行與交易統計","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e9e4a762904f5","111年01月28日",
"本週外資在集中市場賣超620.82億元，賣超聯電17.09萬張最多，另買超華航3.22萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e9a85599404f0","111年01月27日",
"今年農曆年全年集中市場加權指數上漲1,872.00點，漲幅約為11.85%。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e95bf110004ec","111年01月26日",
"本週發行量加權股價指數跌幅約為1.26%，上市股票總市值達54.80兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e95b7218304e8","111年01月26日",
"證交所將於本（111）年1月27日公布109年度上市公司董事及監察人酬金實際支領情形","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e954e112304de","111年01月26日",
"臺灣證券交易所針對冠星集團控股有限公司（冠星-KY，證券代號:4439）違反重大訊息規定，處以新臺幣參萬元之違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e90abfe7e04d9","111年01月25日",
"春節防駭不打烊，網路下單有保障，證交所呼籲落實資安防範","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e907e6c5c04d4","111年01月25日",
"上週外資在集中市場賣超479.72億元，賣超友達13.02萬張最多，另買超緯創4.00萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e8a15485704cb","111年01月24日",
"提醒投資人留意資安風險","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e7c2c3e3c04c4","111年01月21日",
"中國信託投信募集發行之中信電池及儲能ETF，將於1月25日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e7bdc50a004bf","111年01月21日",
"本週發行量加權股價指數跌幅約為2.74%，上市股票總市值達55.51兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e7bda320e04bb","111年01月21日",
"富邦投信募集發行之富邦元宇宙ETF，將於1月24日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e76bb609404b3","111年01月20日",
"自111年1月21日起，台灣土地開發股份有限公司（公司簡稱：台開，公司代號：2841）上市有價證券取消分盤集合競價交易方式，惟仍繼續列為變更交易方法。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e7248ae8e04af","111年01月19日",
"基勝（開曼）控股股份有限公司（基勝-KY，證券代號：8427）有價證券自111年3月3日起終止上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e71efac1104ab","111年01月19日",
"全體證券商110年12月份稅後淨利71.95億元，累計稅後淨利1,054.27億元","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e71b4e0dd04a7","111年01月19日",
"富蘭克林華美投信募集發行之富蘭克林潔淨能源ETF，將於1月21日掛牌上市","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e70f2b8b2049e","111年01月19日",
"南光化學製藥股份有限公司及弘凱光電股份有限公司股票自111年1月19日開始上市買賣","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e6c8631e8049a","111年01月18日",
"臺灣證券交易所審議通過大華銀投信「Solactive元宇宙科技與服務指數(Solactive Metaverse Technology and Services Index)」ETF標的指數資格認可","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e678223db0495","111年01月17日",
"「弘裕企業股份有限公司」國內第二次無擔保轉換公司債(證券代號:14742)採競價拍賣方式辦理承銷，於今(1/17)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e6777742e0491","111年01月17日",
"「車王電子股份有限公司」國內第二次無擔保轉換公司債(證券代號:15332)採競價拍賣方式辦理承銷，於今(1/17)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e67752479048d","111年01月17日",
"2021年12月暨第四季集中市場相關數據","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e66b616ad047f","111年01月17日",
"上週外資在集中市場買超424.26億元，買超新光金9.30萬張最多，另賣超鴻海4.50萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e65fde55a047b","111年01月17日",
"「建新國際股份有限公司」國內第一次無擔保轉換公司債(證券代號:83671)採競價拍賣方式辦理承銷，於今(1/14)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e57f075980474","111年01月14日",
"本週發行量加權股價指數漲幅約為1.29%，上市股票總市值達57.02兆元","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e57b52e71046f","111年01月14日",
"「勤美股份有限公司」國內第四次無擔保轉換公司債(證券代號:15324)採競價拍賣方式辦理承銷，於今(1/13)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e529aae2c0469","111年01月13日",
"臺灣證券交易所2021年度歲末新春記者會","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e51cfa0260464","111年01月13日",
"臺灣證券交易所有價證券上市審議委員會審議通過晉弘科技股份有限公司初次申請股票上市案","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e4db0aae60460","111年01月12日",
"力智電子股份有限公司股票自111年1月13日開始上市買賣","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e4daeabc2045c","111年01月12日",
"「正淩精密工業股份有限公司」國內第二次無擔保轉換公司債(證券代號:81472)採競價拍賣方式辦理承銷，於今(1/12)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e4d4120ee0457","111年01月12日",
"ETF及ETN競賽成績揭曉","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e4bc8e82d044f","111年01月12日",
"證交所111年1月11日（星期二）假台北寒舍艾美酒店舉辦「110年度中介機構頒獎典禮暨新上市家族聯誼會」圓滿成功","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e48c12cc60448","111年01月11日",
"全體上市公司110年12月份當月營收較109年同期成長10.77％，累計營業收入較109年同期成長15.19％","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e47bc7ea20443","111年01月11日",
"臺灣證券交易所訂於1月12日召開有價證券上市審議委員會第754次會議，將審議晉弘科技(股)公司之申請股票上市案。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e438630dd043f","111年01月10日",
"證交所宅在家學習網 獲使用者好評肯定","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e42f2680e043a","111年01月10日",
"「嘉基科技股份有限公司」國內第一次無擔保轉換公司債(證券代號:67151)採競價拍賣方式辦理承銷，於今(1/10)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e429ac5440436","111年01月10日",
"智慧台灣投資論壇圓滿成功，實體線上引資大獲好評","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e4202c1cd0432","111年01月10日",
"上週外資在集中市場買超299.64億元，買超台積電4.56萬張最多，另賣超聯電8.13萬張最多。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e41edd90f042c","111年01月10日",
"證交所召集提供網路下單服務之證券商，研議如何強化資安防護能力","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e34185d610421","111年01月07日",
"2021年「投資未來系列~社區大學講座」活動獲得熱烈迴響！","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e33f81859041d","111年01月07日",
"本週發行量加權股價指數跌幅約為0.27%，上市股票總市值達56.24兆元。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e33bdbc950418","111年01月07日",
"臺灣證券交易所對蔚華科技股份有限公司違反重大訊息規定，處以新台幣三萬元違約金。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e33b5307e0414","111年01月07日",
"「耀登科技股份有限公司」國內第一次有擔保轉換公司債(證券代號:31381)採競價拍賣方式辦理承銷，於今(1/7)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e333c3a50040f","111年01月07日",
"111年1月31日至2月4日證券市場休市，1月22日(星期六)補行上班，但不交易亦不交割","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e3336c51803e4","111年01月07日",
"瑞鼎科技股份有限公司股票自111年1月7日開始上市買賣","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e2ebf74c703d9","111年01月06日",
"證交所推廣創新板合格投資人競賽獎勵活動報導-系列四","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e2989058303ca","111年01月05日",
"「弘凱光電股份有限公司」(證券代號：5244)採競價拍賣方式辦理承銷，於今(1/5)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e2963ebc803c6","111年01月05日",
"證交所定期更新「瘋存股想入市 宅在家學習網」讓初入股市投資人能第一手掌握證券學習及風險控管資訊","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e285a231e03be","111年01月05日",
"精熙國際(開曼)有限公司參與發行之臺灣存託憑證(精熙-DR，證券代號：9188)自111年1月5日起恢復交易","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e2473f5c003b7","111年01月04日",
"臺灣證券交易所有價證券上市審議委員會審議通過鼎基先進材料股份有限公司初次申請股票上市案","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e246b906203b3","111年01月04日",
"今(111)年股東常會本(4)日開放登記","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e23c9412303ae","111年01月04日",
"開放證券商辦理退還客戶之有價證券借貸業務及證券業務借貸款項的外幣擔保品得交互提存","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e2370fd0f03aa","111年01月04日",
"110年截至12月底權證發行與交易統計","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e1fabba5403a4","111年01月03日",
"110年12月份權證發行與交易統計","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e1fa8d81b03a0","111年01月03日",
"2022年1月3日17時46分(新北市)地區發生4級地震，台灣證券交易所電腦及網路系統經檢查一切正常。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e1f8723e8039d","111年01月03日",
"「風青實業股份有限公司」國內第二次有擔保轉換公司債(證券代號:20612)採競價拍賣方式辦理承銷，於今(1/3)日順利完成。","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e1f45e2230399","111年01月03日",
"證交所推廣創新板合格投資人競賽獎勵活動報導-系列三","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e1f2956140395","111年01月03日",
"上市公司執行買回庫藏股情形","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e1f02e8970391","111年01月03日",
"上週外資在集中市場買超485.03億元，買超聯電5.68萬張最多，另賣超康舒2.44萬張最多","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e1e25ec1b038b","111年01月03日",
"精熙國際（開曼）有限公司參與發行之臺灣存託憑證(精熙-DR，證券代號：9188)自111年1月3日起暫停交易","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e1e0b9c010387","111年01月03日",
"證交所再次攜手元富證券推動臺股迎向國際","https://www.twse.com.tw/zh/about/news/news/content.html?ff8080817d22b9cb017e1de3d12b0383","111年01月03日",
